2016A00054705094,Saskatchewan,Churchbridge,Town,3.7,3.1,0
2016A00054705803,Saskatchewan,Cowessess 73,Indian reserve,3.7,3.8,101
2016A00054705804,Saskatchewan,Kahkewistahaw 72,Indian reserve,7.4,8.4,101
2016A00054705806,Saskatchewan,Ochapowace 71,Indian reserve,1.3,0.9,101
2016A00054706001,Saskatchewan,Montmartre No. 126,Rural municipality,4.3,9,0
2016A00054706002,Saskatchewan,Montmartre,Village,9,5.2,100
2016A00054706004,Saskatchewan,Francis No. 127,Rural municipality,2,9.4,0
2016A00054706007,Saskatchewan,Vibank,Village,4.8,2.9,0
2016A00054706008,Saskatchewan,Sedley,Village,4.1,5.2,0
2016A00054706011,Saskatchewan,Lajord No. 128,Rural municipality,5.3,10,10
2016A00054706013,Saskatchewan,Bratt's Lake No. 129,Rural municipality,1.8,5.2,0
2016A00054706017,Saskatchewan,Rouleau,Town,2.6,8.5,0
2016A00054706021,Saskatchewan,Pense No. 160,Rural municipality,3.7,6.2,0
2016A00054706023,Saskatchewan,Pense,Town,3.1,8,0
2016A00054706026,Saskatchewan,Sherwood No. 159,Rural municipality,14.7,3.1,1100
2016A00054706027,Saskatchewan,Regina,City,3.9,5.4,0
2016A00054706028,Saskatchewan,Grand Coulee,Village,1.8,5.9,0
2016A00054706029,Saskatchewan,Edenwold No. 158,Rural municipality,4.3,6.6,0
2016A00054706030,Saskatchewan,White City,Town,1.6,3.4,0
2016A00054706031,Saskatchewan,Pilot Butte,Town,4.2,6.5,0
2016A00054706032,Saskatchewan,Balgonie,Town,2.2,4.3,0
2016A00054706034,Saskatchewan,South Qu'Appelle No. 157,Rural municipality,3,6.7,0
2016A00054706036,Saskatchewan,Qu'Appelle,Town,4.9,12.8,11
2016A00054706037,Saskatchewan,McLean,Village,2.9,7.6,1
2016A00054706038,Saskatchewan,Indian Head No. 156,Rural municipality,1.3,5.5,0
2016A00054706039,Saskatchewan,Indian Head,Town,4,8.9,0
2016A00054706042,Saskatchewan,Abernethy No. 186,Rural municipality,3.6,8,0
2016A00054706047,Saskatchewan,Balcarres,Town,8.1,2.8,0
2016A00054706048,Saskatchewan,North Qu'Appelle No. 187,Rural municipality,3.6,4.3,0
2016A00054706050,Saskatchewan,Katepwa,Resort village,6.3,5.3,101
2016A00054706051,Saskatchewan,Fort Qu'Appelle,Town,6.2,6.1,0
2016A00054706053,Saskatchewan,Lumsden No. 189,Rural municipality,3.8,10.2,11
2016A00054706055,Saskatchewan,Buena Vista,Village,3.8,9,0
2016A00054706056,Saskatchewan,Lumsden,Town,2.6,6.8,0
2016A00054706058,Saskatchewan,Regina Beach,Town,3.7,6,0
2016A00054706059,Saskatchewan,Dufferin No. 190,Rural municipality,19.8,6.7,1000
2016A00054706061,Saskatchewan,Bethune,Village,4.1,1.7,0
2016A00054706063,Saskatchewan,Sarnia No. 221,Rural municipality,2.5,5.1,0
2016A00054706070,Saskatchewan,Longlaketon No. 219,Rural municipality,1.9,5.1,0
2016A00054706071,Saskatchewan,McKillop No. 220,Rural municipality,3.7,2.1,0
2016A00054706072,Saskatchewan,Saskatchewan Beach,Resort village,4,13.5,11
2016A00054706074,Saskatchewan,Strasbourg,Town,7.3,6,0
2016A00054706091,Saskatchewan,Cupar No. 218,Rural municipality,1,6.3,0
2016A00054706092,Saskatchewan,Southey,Town,2.1,6.4,0
2016A00054706094,Saskatchewan,Cupar,Town,6.9,3.9,0
2016A00054706096,Saskatchewan,Lipton No. 217,Rural municipality,4.2,3.6,0
2016A00054706098,Saskatchewan,Lipton,Village,4.9,9.2,1
2016A00054706811,Saskatchewan,Standing Buffalo 78,Indian reserve,2.7,2.1,101
2016A00054706813,Saskatchewan,Muscowpetung 80,Indian reserve,6.3,5.2,101
2016A00054706816,Saskatchewan,Peepeekisis 81,Indian reserve,1.3,1,101
2016A00054707001,Saskatchewan,Baildon No. 131,Rural municipality,2.9,4.7,0
2016A00054707018,Saskatchewan,Coulee No. 136,Rural municipality,9.1,7.4,0
2016A00054707021,Saskatchewan,Excelsior No. 166,Rural municipality,2.1,10.9,10
2016A00054707022,Saskatchewan,Waldeck,Village,2.3,6.5,0
2016A00054707024,Saskatchewan,Morse No. 165,Rural municipality,4.9,13.7,11
2016A00054707026,Saskatchewan,Herbert,Town,11.4,7.8,1100
2016A00054707034,Saskatchewan,Mortlach,Village,4.7,9.5,0
2016A00054707036,Saskatchewan,Caron No. 162,Rural municipality,2.8,5.4,0
2016A00054707037,Saskatchewan,Caronport,Village,2.8,5.2,0
2016A00054707038,Saskatchewan,Moose Jaw No. 161,Rural municipality,3.1,9.1,1
2016A00054707039,Saskatchewan,Moose Jaw,City,4.7,5.3,0
2016A00054707042,Saskatchewan,Marquis No. 191,Rural municipality,3,10,10
2016A00054707054,Saskatchewan,Central Butte,Town,11.5,7,1001
2016A00054707063,Saskatchewan,Victory No. 226,Rural municipality,6.1,7.3,0
2016A00054707067,Saskatchewan,Coteau No. 255,Rural municipality,4.1,8.7,0
2016A00054707092,Saskatchewan,Craik,Town,3.9,13.3,11
2016A00054708001,Saskatchewan,Swift Current No. 137,Rural municipality,3.5,8.1,0
2016A00054708004,Saskatchewan,Swift Current,City,5.4,4,0
2016A00054708006,Saskatchewan,Webb No. 138,Rural municipality,11.4,11.9,1111
2016A00054708011,Saskatchewan,Gull Lake,Town,5.8,4.9,0
2016A00054708031,Saskatchewan,Riverside No. 168,Rural municipality,3.3,4.8,0
2016A00054708032,Saskatchewan,Cabri,Town,4.4,7,0
2016A00054708038,Saskatchewan,Saskatchewan Landing No. 167,Rural municipality,2.4,4.6,0
2016A00054708042,Saskatchewan,Lacadena No. 228,Rural municipality,3.4,2.8,0
2016A00054708044,Saskatchewan,Kyle,Town,6.9,6.4,0
2016A00054708058,Saskatchewan,Leader,Town,6.1,10.8,10
2016A00054708062,Saskatchewan,Burstall,Town,4.2,11,11
2016A00054708065,Saskatchewan,Chesterfield No. 261,Rural municipality,2.5,5.1,0
2016A00054708068,Saskatchewan,Eatonia,Town,6.2,7.1,0
2016A00054708071,Saskatchewan,Newcombe No. 260,Rural municipality,2.8,8.5,0
2016A00054708074,Saskatchewan,Snipe Lake No. 259,Rural municipality,4.6,7,0
2016A00054708076,Saskatchewan,Eston,Town,6.4,12.5,11
2016A00054708094,Saskatchewan,Elrose,Town,8.5,3.9,0
2016A00054709001,Saskatchewan,Calder No. 241,Rural municipality,4.7,0,0
2016A00054709006,Saskatchewan,Wallace No. 243,Rural municipality,2.9,5.5,0
2016A00054709011,Saskatchewan,Orkney No. 244,Rural municipality,3.7,6.1,0
2016A00054709012,Saskatchewan,Yorkton,City,5.1,4.4,0
2016A00054709016,Saskatchewan,Springside,Town,4.9,7.2,0
2016A00054709019,Saskatchewan,Garry No. 245,Rural municipality,3.2,0.8,0
2016A00054709023,Saskatchewan,Insinger No. 275,Rural municipality,4.3,9.1,0
2016A00054709028,Saskatchewan,Theodore,Village,8.7,5.6,0
2016A00054709029,Saskatchewan,Good Lake No. 274,Rural municipality,4.9,6.8,0
2016A00054709032,Saskatchewan,Canora,Town,6.9,5.1,0
2016A00054709033,Saskatchewan,Sliding Hills No. 273,Rural municipality,2.4,0,0
2016A00054709037,Saskatchewan,Cote No. 271,Rural municipality,3.2,5.1,0
2016A00054709039,Saskatchewan,Kamsack,Town,7.6,4.4,0
2016A00054709046,Saskatchewan,Keys No. 303,Rural municipality,2.8,15,11
2016A00054709060,Saskatchewan,Hazel Dell No. 335,Rural municipality,3.1,10.1,10
2016A00054709062,Saskatchewan,Preeceville No. 334,Rural municipality,4,10,10
2016A00054709064,Saskatchewan,Preeceville,Town,9,9.6,1
2016A00054709066,Saskatchewan,Sturgis,Town,4.9,9.4,0
2016A00054709067,Saskatchewan,Clayton No. 333,Rural municipality,4.6,11.7,11
2016A00054709072,Saskatchewan,Norquay,Town,7.7,9.1,0
2016A00054709075,Saskatchewan,Livingston No. 331,Rural municipality,2.2,9.3,0
2016A00054709819,Saskatchewan,Cote 64,Indian reserve,3.6,3.7,101
2016A00054709820,Saskatchewan,Keeseekoose 66,Indian reserve,6.5,6.8,101
2016A00054710003,Saskatchewan,Ituna Bon Accord No. 246,Rural municipality,5.6,10.8,11
2016A00054710004,Saskatchewan,Ituna,Town,7.9,6.9,1
2016A00054710008,Saskatchewan,Kellross No. 247,Rural municipality,3,8.3,1
2016A00054710014,Saskatchewan,Touchwood No. 248,Rural municipality,3.7,19.1,11
2016A00054710024,Saskatchewan,Mount Hope No. 279,Rural municipality,2.4,10.6,11
2016A00054710027,Saskatchewan,Raymore,Town,7.3,8.6,0
2016A00054710031,Saskatchewan,Emerald No. 277,Rural municipality,4.1,6.2,0
2016A00054710036,Saskatchewan,Foam Lake No. 276,Rural municipality,3,9,1
2016A00054710038,Saskatchewan,Foam Lake,Town,4.2,6.2,0
2016A00054710041,Saskatchewan,Elfros No. 307,Rural municipality,2.4,6.9,0
2016A00054710046,Saskatchewan,Big Quill No. 308,Rural municipality,2.8,5.5,0
2016A00054710047,Saskatchewan,Wynyard,Town,5.4,6.2,0
2016A00054710056,Saskatchewan,Leroy No. 339,Rural municipality,4.7,6.8,1
2016A00054710058,Saskatchewan,Leroy,Town,2.3,2.1,0
2016A00054710061,Saskatchewan,Lakeside No. 338,Rural municipality,3.6,3.4,0
2016A00054710062,Saskatchewan,Watson,Town,4.1,6.3,0
2016A00054710064,Saskatchewan,Quill Lake,Village,2.3,5.6,0
2016A00054710066,Saskatchewan,Lakeview No. 337,Rural municipality,5.9,4.4,1
2016A00054710068,Saskatchewan,Wadena,Town,6.3,9.5,0
2016A00054710071,Saskatchewan,Sasman No. 336,Rural municipality,4.4,6.8,0
2016A00054710822,Saskatchewan,Muskowekwan 85,Indian reserve,3.3,6,101
2016A00054710823,Saskatchewan,Gordon 86,Indian reserve,1.1,0.6,101
2016A00054710825,Saskatchewan,Poorman 88,Indian reserve,5.4,5.6,101
2016A00054710826,Saskatchewan,Fishing Lake 89,Indian reserve,3.5,4.1,101
2016A00054711003,Saskatchewan,Last Mountain Valley No. 250,Rural municipality,4.4,5,0
2016A00054711008,Saskatchewan,Imperial,Town,4.7,7.4,0
2016A00054711011,Saskatchewan,Arm River No. 252,Rural municipality,0.5,2.7,0
2016A00054711014,Saskatchewan,Davidson,Town,7,7.8,101
2016A00054711016,Saskatchewan,Willner No. 253,Rural municipality,1.9,4.8,0
2016A00054711018,Saskatchewan,Loreburn No. 254,Rural municipality,5.3,9,0
2016A00054711019,Saskatchewan,Elbow,Village,3.2,3.1,0
2016A00054711026,Saskatchewan,Rudy No. 284,Rural municipality,1.5,11,11
2016A00054711027,Saskatchewan,Outlook,Town,10.7,6.9,1100
2016A00054711031,Saskatchewan,Rosedale No. 283,Rural municipality,2.5,7.6,0
2016A00054711032,Saskatchewan,Hanley,Town,6.3,5.9,0
2016A00054711034,Saskatchewan,McCraney No. 282,Rural municipality,3.2,4.1,0
2016A00054711036,Saskatchewan,Kenaston,Village,4.8,1.6,0
2016A00054711044,Saskatchewan,Nokomis,Town,9.1,8.8,100
2016A00054711046,Saskatchewan,Usborne No. 310,Rural municipality,4,9.4,0
2016A00054711049,Saskatchewan,Lanigan,Town,6.7,7,100
2016A00054711052,Saskatchewan,Morris No. 312,Rural municipality,3.3,0,0
2016A00054711053,Saskatchewan,Watrous,Town,5.5,6,0
2016A00054711054,Saskatchewan,Manitou Beach,Resort village,7.1,2.7,100
2016A00054711063,Saskatchewan,Dundurn,Town,1.8,4.4,0
2016A00054711064,Saskatchewan,Shields,Resort village,3.5,7.7,0
2016A00054711065,Saskatchewan,Corman Park No. 344,Rural municipality,3.5,6.7,0
2016A00054711066,Saskatchewan,Saskatoon,City,4.4,4.8,0
2016A00054711067,Saskatchewan,Langham,Town,6.3,2.1,0
2016A00054711068,Saskatchewan,Warman,City,3.2,3.4,0
2016A00054711069,Saskatchewan,Blucher No. 343,Rural municipality,5.3,10.6,11
2016A00054711070,Saskatchewan,Martensville,City,2.3,4.5,0
2016A00054711072,Saskatchewan,Allan,Town,2.4,2.9,0
2016A00054711073,Saskatchewan,Dalmeny,Town,3.2,6.1,0
2016A00054711075,Saskatchewan,Osler,Town,3.7,4.9,0
2016A00054711077,Saskatchewan,Clavet,Village,3.7,10.5,11
2016A00054711079,Saskatchewan,Colonsay,Town,5.7,3.6,0
2016A00054711091,Saskatchewan,Viscount No. 341,Rural municipality,2.4,5.7,1
2016A00054711096,Saskatchewan,Wolverine No. 340,Rural municipality,5.9,0,0
2016A00054711828,Saskatchewan,Whitecap,Indian reserve,2.1,2.6,101
2016A00054712001,Saskatchewan,Pleasant Valley No. 288,Rural municipality,3.2,6.7,0
2016A00054712004,Saskatchewan,St. Andrews No. 287,Rural municipality,3.5,0,0
2016A00054712006,Saskatchewan,Rosetown,Town,6,8,1
2016A00054712020,Saskatchewan,Fertile Valley No. 285,Rural municipality,4,9.8,1
2016A00054712026,Saskatchewan,Montrose No. 315,Rural municipality,1.5,3.1,0
2016A00054712034,Saskatchewan,Marriott No. 317,Rural municipality,3.3,8,1
